,cruise,lat,long,marker,color
30620,HOMZ16,NA,NA,,
30621,HOMZ16,NA,NA,,
30622,HOMZ16,NA,NA,,
30623,HOMZ16,NA,NA,,
30624,HOMZ16,NA,NA,,
30625,HOMZ16,NA,NA,,
30626,HOMZ16,NA,NA,,
30627,HOMZ16,NA,NA,,
30628,HOMZ16,NA,NA,,
30629,HOMZ16,NA,NA,,
30630,HOMZ16,NA,NA,,
30631,HOMZ16,NA,NA,,
30632,HOMZ16,NA,NA,,
30633,HOMZ16,NA,NA,,
30634,HOMZ16,NA,NA,,
30635,HOMZ16,NA,NA,,
30636,HOMZ16,NA,NA,,
30637,HOMZ16,NA,NA,,
30638,HOMZ16,NA,NA,,
30639,HOMZ16,NA,NA,,
30640,HOMZ16,NA,NA,,
30641,HOMZ16,NA,NA,,
30642,HOMZ16,NA,NA,,
30643,HOMZ16,NA,NA,,
30644,HOMZ16,NA,NA,,
30645,HOMZ16,NA,NA,,
30646,HOMZ16,NA,NA,,
30647,HOMZ16,NA,NA,,
30648,HOMZ16,NA,NA,,
30649,HOMZ16,NA,NA,,
30650,HOMZ16,NA,NA,,
30651,HOMZ16,NA,NA,,
30652,HOMZ16,NA,NA,,
30653,HOMZ16,NA,NA,,
30654,HOMZ16,NA,NA,,
30655,HOMZ16,NA,NA,,
30656,HOMZ16,NA,NA,,
30657,HOMZ16,NA,NA,,
30658,HOMZ16,NA,NA,,
30659,HOMZ16,NA,NA,,
30660,HOMZ16,NA,NA,,
30661,HOMZ16,NA,NA,,
30662,HOMZ16,NA,NA,,
30663,HOMZ16,NA,NA,,
30664,HOMZ16,NA,NA,,
30665,HOMZ16,NA,NA,,
30666,HOMZ16,NA,NA,,
30667,HOMZ16,NA,NA,,
30668,HOMZ16,NA,NA,,
30669,HOMZ16,NA,NA,,
30670,HOMZ16,NA,NA,,
30671,HOMZ16,NA,NA,,
30672,HOMZ16,NA,NA,,
30673,HOMZ16,NA,NA,,
30674,HOMZ16,NA,NA,,
30675,HOMZ16,NA,NA,,
30676,HOMZ16,NA,NA,,
30677,HOMZ16,NA,NA,,
30678,HOMZ16,NA,NA,,
30679,HOMZ16,NA,NA,,
30680,HOMZ16,NA,NA,,
30681,HOMZ16,NA,NA,,
30682,HOMZ16,NA,NA,,
30683,HOMZ16,NA,NA,,
30684,HOMZ16,NA,NA,,
30685,HOMZ16,NA,NA,,
30686,HOMZ16,NA,NA,,
30687,HOMZ16,NA,NA,,
30688,HOMZ16,NA,NA,,
30689,HOMZ16,NA,NA,,
30690,HOMZ16,NA,NA,,
30691,HOMZ16,NA,NA,,
30692,HOMZ16,NA,NA,,
30693,HOMZ16,NA,NA,,
30694,HOMZ16,NA,NA,,
30695,HOMZ16,NA,NA,,
30696,HOMZ16,NA,NA,,
30697,HOMZ16,NA,NA,,
30698,HOMZ16,NA,NA,,
30699,HOMZ16,NA,NA,,
30700,HOMZ16,NA,NA,,
30701,HOMZ16,NA,NA,,
30702,HOMZ16,NA,NA,,
30703,HOMZ16,NA,NA,,
30704,HOMZ16,NA,NA,,
30705,HOMZ16,NA,NA,,
30706,HOMZ16,NA,NA,,
30707,HOMZ16,NA,NA,,
30708,HOMZ16,NA,NA,,
30709,HOMZ16,NA,NA,,
30710,HOMZ16,NA,NA,,
30711,HOMZ16,NA,NA,,
30712,HOMZ16,NA,NA,,
30713,HOMZ16,NA,NA,,
30714,HOMZ16,NA,NA,,
30715,HOMZ16,NA,NA,,
30716,HOMZ16,NA,NA,,
30717,HOMZ16,NA,NA,,
30718,HOMZ16,NA,NA,,
30719,HOMZ16,NA,NA,,
30720,HOMZ16,NA,NA,,
30721,HOMZ16,NA,NA,,
30722,HOMZ16,NA,NA,,
30723,HOMZ16,NA,NA,,
30724,HOMZ16,NA,NA,,
30725,HOMZ16,NA,NA,,
30726,HOMZ16,NA,NA,,
30727,HOMZ16,NA,NA,,
30728,HOMZ16,NA,NA,,
30729,HOMZ16,NA,NA,,
30730,HOMZ16,NA,NA,,
30731,HOMZ16,NA,NA,,
30732,HOMZ16,NA,NA,,
30733,HOMZ16,NA,NA,,
30734,HOMZ16,NA,NA,,
30735,HOMZ16,NA,NA,,
30736,HOMZ16,NA,NA,,
30737,HOMZ16,NA,NA,,
30738,HOMZ16,NA,NA,,
30739,HOMZ16,NA,NA,,
30740,HOMZ16,NA,NA,,
30741,HOMZ16,NA,NA,,
30742,HOMZ16,NA,NA,,
30743,HOMZ16,NA,NA,,
30744,HOMZ16,NA,NA,,
30745,HOMZ16,NA,NA,,
30746,HOMZ16,NA,NA,,
30747,HOMZ16,NA,NA,,
30748,HOMZ16,NA,NA,,
30749,HOMZ16,NA,NA,,
30750,HOMZ16,NA,NA,,
30751,HOMZ16,NA,NA,,
30752,HOMZ16,NA,NA,,
30753,HOMZ16,NA,NA,,
30754,HOMZ16,NA,NA,,
30755,HOMZ16,NA,NA,,
30756,HOMZ16,NA,NA,,
30757,HOMZ16,NA,NA,,
30758,HOMZ16,NA,NA,,
30759,HOMZ16,NA,NA,,
30760,HOMZ16,NA,NA,,
30761,HOMZ16,NA,NA,,
30762,HOMZ16,NA,NA,,
30763,HOMZ16,NA,NA,,
30764,HOMZ16,NA,NA,,
30765,HOMZ16,NA,NA,,
30766,HOMZ16,NA,NA,,
30767,HOMZ16,NA,NA,,
30768,HOMZ16,NA,NA,,
30769,HOMZ16,NA,NA,,
30770,HOMZ16,NA,NA,,
30771,HOMZ16,NA,NA,,
30772,HOMZ16,NA,NA,,
30773,HOMZ16,NA,NA,,
30774,HOMZ16,NA,NA,,
30775,HOMZ16,NA,NA,,
30776,HOMZ16,NA,NA,,
30777,HOMZ16,NA,NA,,
30778,HOMZ16,NA,NA,,
30779,HOMZ16,NA,NA,,
30780,HOMZ16,NA,NA,,
30781,HOMZ16,NA,NA,,
30782,HOMZ16,NA,NA,,
30783,HOMZ16,NA,NA,,
30784,HOMZ16,NA,NA,,
30785,HOMZ16,NA,NA,,
30786,HOMZ16,NA,NA,,
30787,HOMZ16,NA,NA,,
30788,HOMZ16,NA,NA,,
30789,HOMZ16,NA,NA,,
30790,HOMZ16,NA,NA,,
30791,HOMZ16,NA,NA,,
30792,HOMZ16,NA,NA,,
30793,HOMZ16,NA,NA,,
30794,HOMZ16,NA,NA,,
30795,HOMZ16,NA,NA,,
30796,HOMZ16,NA,NA,,
30797,HOMZ16,NA,NA,,
30798,HOMZ16,NA,NA,,
30799,HOMZ16,NA,NA,,
30800,HOMZ16,NA,NA,,
30801,HOMZ16,NA,NA,,
30802,HOMZ16,NA,NA,,
30803,HOMZ16,NA,NA,,
30804,HOMZ16,NA,NA,,
30805,HOMZ16,NA,NA,,
30806,HOMZ16,NA,NA,,
30807,HOMZ16,NA,NA,,
30808,HOMZ16,NA,NA,,
30809,HOMZ16,NA,NA,,
30810,HOMZ16,NA,NA,,
30811,HOMZ16,NA,NA,,
30812,HOMZ16,NA,NA,,
30813,HOMZ16,NA,NA,,
30814,HOMZ16,NA,NA,,
30815,HOMZ16,NA,NA,,
30816,HOMZ16,NA,NA,,
30817,HOMZ16,NA,NA,,
30818,HOMZ16,NA,NA,,
30819,HOMZ16,NA,NA,,
30820,HOMZ16,NA,NA,,
30821,HOMZ16,NA,NA,,
30822,HOMZ16,NA,NA,,
30823,HOMZ16,NA,NA,,
30824,HOMZ16,NA,NA,,
30825,HOMZ16,NA,NA,,
30826,HOMZ16,NA,NA,,
30827,HOMZ16,NA,NA,,
30828,HOMZ16,NA,NA,,
30829,HOMZ16,NA,NA,,
30830,HOMZ16,NA,NA,,
30831,HOMZ16,NA,NA,,
30832,HOMZ16,NA,NA,,
30833,HOMZ16,NA,NA,,
30834,HOMZ16,NA,NA,,
30835,HOMZ16,NA,NA,,
30836,HOMZ16,NA,NA,,
30837,HOMZ16,NA,NA,,
30838,HOMZ16,NA,NA,,
30839,HOMZ16,NA,NA,,
30840,HOMZ16,NA,NA,,
30841,HOMZ16,NA,NA,,
30842,HOMZ16,NA,NA,,
30843,HOMZ16,NA,NA,,
30844,HOMZ16,NA,NA,,
30845,HOMZ16,NA,NA,,
30846,HOMZ16,NA,NA,,
30847,HOMZ16,NA,NA,,
30848,HOMZ16,NA,NA,,
30849,HOMZ16,NA,NA,,
30850,HOMZ16,NA,NA,,
30851,HOMZ16,NA,NA,,
30852,HOMZ16,NA,NA,,
30853,HOMZ16,NA,NA,,
30854,HOMZ16,NA,NA,,
30855,HOMZ16,NA,NA,,
30856,HOMZ16,NA,NA,,
30857,HOMZ16,NA,NA,,
30858,HOMZ16,NA,NA,,
30859,HOMZ16,NA,NA,,
30860,HOMZ16,NA,NA,,
30861,HOMZ16,NA,NA,,
30862,HOMZ16,NA,NA,,
30863,HOMZ16,NA,NA,,
30864,HOMZ16,NA,NA,,
30865,HOMZ16,NA,NA,,
30866,HOMZ16,NA,NA,,
30867,HOMZ16,NA,NA,,
30868,HOMZ16,NA,NA,,
30869,HOMZ16,NA,NA,,
30870,HOMZ16,NA,NA,,
30871,HOMZ16,NA,NA,,
30872,HOMZ16,NA,NA,,
30873,HOMZ16,NA,NA,,
30874,HOMZ16,NA,NA,,
30875,HOMZ16,NA,NA,,
30876,HOMZ16,NA,NA,,
30877,HOMZ16,NA,NA,,
30878,HOMZ16,NA,NA,,
30879,HOMZ16,NA,NA,,
30880,HOMZ16,NA,NA,,
30881,HOMZ16,NA,NA,,
30882,HOMZ16,NA,NA,,
30883,HOMZ16,NA,NA,,
30884,HOMZ16,NA,NA,,
30885,HOMZ16,NA,NA,,
30886,HOMZ16,NA,NA,,
30887,HOMZ16,NA,NA,,
30888,HOMZ16,NA,NA,,
30889,HOMZ16,NA,NA,,
30890,HOMZ16,NA,NA,,
30891,HOMZ16,NA,NA,,
30892,HOMZ16,NA,NA,,
30893,HOMZ16,NA,NA,,
30894,HOMZ16,NA,NA,,
30895,HOMZ16,NA,NA,,
30896,HOMZ16,NA,NA,,
30897,HOMZ16,NA,NA,,
30898,HOMZ16,NA,NA,,
30899,HOMZ16,NA,NA,,
30900,HOMZ16,NA,NA,,
30901,HOMZ16,NA,NA,,
30902,HOMZ16,NA,NA,,
30903,HOMZ16,NA,NA,,
30904,HOMZ16,NA,NA,,
30905,HOMZ16,NA,NA,,
30906,HOMZ16,NA,NA,,
30907,HOMZ16,NA,NA,,
30908,HOMZ16,NA,NA,,
30909,HOMZ16,NA,NA,,
30910,HOMZ16,NA,NA,,
30911,HOMZ16,NA,NA,,
30912,HOMZ16,NA,NA,,
30913,HOMZ16,NA,NA,,
30914,HOMZ16,NA,NA,,
30915,HOMZ16,NA,NA,,
30916,HOMZ16,NA,NA,,
30917,HOMZ16,NA,NA,,
30918,HOMZ16,NA,NA,,
30919,HOMZ16,NA,NA,,
30920,HOMZ16,NA,NA,,
30921,HOMZ16,NA,NA,,
30922,HOMZ16,NA,NA,,
30923,HOMZ16,NA,NA,,
30924,HOMZ16,NA,NA,,
30925,HOMZ16,NA,NA,,
30926,HOMZ16,NA,NA,,
30927,HOMZ16,NA,NA,,
30928,HOMZ16,NA,NA,,
30929,HOMZ16,NA,NA,,
30930,HOMZ16,NA,NA,,
30931,HOMZ16,NA,NA,,
30932,HOMZ16,NA,NA,,
30933,HOMZ16,NA,NA,,
30934,HOMZ16,NA,NA,,
30935,HOMZ16,NA,NA,,
30936,HOMZ16,NA,NA,,
30937,HOMZ16,NA,NA,,
30938,HOMZ16,NA,NA,,
30939,HOMZ16,NA,NA,,
30940,HOMZ16,NA,NA,,
30941,HOMZ16,NA,NA,,
30942,HOMZ16,NA,NA,,
30943,HOMZ16,NA,NA,,
30944,HOMZ16,NA,NA,,
30945,HOMZ16,NA,NA,,
30946,HOMZ16,NA,NA,,
30947,HOMZ16,NA,NA,,
30948,HOMZ16,NA,NA,,
30949,HOMZ16,NA,NA,,
30950,HOMZ16,NA,NA,,
30951,HOMZ16,NA,NA,,
30952,HOMZ16,NA,NA,,
30953,HOMZ16,NA,NA,,
30954,HOMZ16,NA,NA,,
30955,HOMZ16,NA,NA,,
30956,HOMZ16,NA,NA,,
30957,HOMZ16,NA,NA,,
30958,HOMZ16,NA,NA,,
30959,HOMZ16,NA,NA,,
30960,HOMZ16,NA,NA,,
30961,HOMZ16,NA,NA,,
30962,HOMZ16,NA,NA,,
30963,HOMZ16,NA,NA,,
30964,HOMZ16,NA,NA,,
30965,HOMZ16,NA,NA,,
30966,HOMZ16,NA,NA,,
30967,HOMZ16,NA,NA,,
30968,HOMZ16,NA,NA,,
30969,HOMZ16,NA,NA,,
30970,HOMZ16,NA,NA,,
30971,HOMZ16,NA,NA,,
30972,HOMZ16,NA,NA,,
30973,HOMZ16,NA,NA,,
30974,HOMZ16,NA,NA,,
30975,HOMZ16,NA,NA,,
30976,HOMZ16,NA,NA,,
30977,HOMZ16,NA,NA,,
30978,HOMZ16,NA,NA,,
30979,HOMZ16,NA,NA,,
30980,HOMZ16,NA,NA,,
30981,HOMZ16,NA,NA,,
30982,HOMZ16,NA,NA,,
30983,HOMZ16,NA,NA,,
30984,HOMZ16,NA,NA,,
30985,HOMZ16,NA,NA,,
30986,HOMZ16,NA,NA,,
30987,HOMZ16,NA,NA,,
30988,HOMZ16,NA,NA,,
30989,HOMZ16,NA,NA,,
30990,HOMZ16,NA,NA,,
30991,HOMZ16,NA,NA,,
30992,HOMZ16,NA,NA,,
30993,HOMZ16,NA,NA,,
30994,HOMZ16,NA,NA,,
30995,HOMZ16,NA,NA,,
30996,HOMZ16,NA,NA,,
30997,HOMZ16,NA,NA,,
30998,HOMZ16,NA,NA,,
30999,HOMZ16,NA,NA,,
31000,HOMZ16,NA,NA,,
31001,HOMZ16,NA,NA,,
31002,HOMZ16,NA,NA,,
31003,HOMZ16,NA,NA,,
31004,HOMZ16,NA,NA,,
31005,HOMZ16,NA,NA,,
31006,HOMZ16,NA,NA,,
31007,HOMZ16,NA,NA,,
31008,HOMZ16,NA,NA,,
31009,HOMZ16,NA,NA,,
31010,HOMZ16,NA,NA,,
31011,HOMZ16,NA,NA,,
31012,HOMZ16,NA,NA,,
31013,HOMZ16,NA,NA,,
31014,HOMZ16,NA,NA,,
31015,HOMZ16,NA,NA,,
31016,HOMZ16,NA,NA,,
31017,HOMZ16,NA,NA,,
31018,HOMZ16,NA,NA,,
31019,HOMZ16,NA,NA,,
31020,HOMZ16,NA,NA,,
31021,HOMZ16,NA,NA,,
31022,HOMZ16,NA,NA,,
31023,HOMZ16,NA,NA,,
31024,HOMZ16,NA,NA,,
31025,HOMZ16,NA,NA,,
31026,HOMZ16,NA,NA,,
31027,HOMZ16,NA,NA,,
31028,HOMZ16,NA,NA,,
31029,HOMZ16,NA,NA,,
31030,HOMZ16,NA,NA,,
31031,HOMZ16,NA,NA,,
31032,HOMZ16,NA,NA,,
31033,HOMZ16,NA,NA,,
31034,HOMZ16,NA,NA,,
31035,HOMZ16,NA,NA,,
31036,HOMZ16,NA,NA,,
31037,HOMZ16,NA,NA,,
31038,HOMZ16,NA,NA,,
31039,HOMZ16,NA,NA,,
31040,HOMZ16,NA,NA,,
31041,HOMZ16,NA,NA,,
31042,HOMZ16,NA,NA,,
31043,HOMZ16,NA,NA,,
31044,HOMZ16,NA,NA,,
31045,HOMZ16,NA,NA,,
31046,HOMZ16,NA,NA,,
31047,HOMZ16,NA,NA,,
31048,HOMZ16,NA,NA,,
31049,HOMZ16,NA,NA,,
31050,HOMZ16,NA,NA,,
31051,HOMZ16,NA,NA,,
31052,HOMZ16,NA,NA,,
31053,HOMZ16,NA,NA,,
31054,HOMZ16,NA,NA,,
31055,HOMZ16,NA,NA,,
31056,HOMZ16,NA,NA,,
31057,HOMZ16,NA,NA,,
31058,HOMZ16,NA,NA,,
31059,HOMZ16,NA,NA,,
31060,HOMZ16,NA,NA,,
31061,HOMZ16,NA,NA,,
31062,HOMZ16,NA,NA,,
31063,HOMZ16,NA,NA,,
31064,HOMZ16,NA,NA,,
31065,HOMZ16,NA,NA,,
31066,HOMZ16,NA,NA,,
31067,HOMZ16,NA,NA,,
31068,HOMZ16,NA,NA,,
31069,HOMZ16,NA,NA,,
31070,HOMZ16,NA,NA,,
31071,HOMZ16,NA,NA,,
31072,HOMZ16,NA,NA,,
31073,HOMZ16,NA,NA,,
31074,HOMZ16,NA,NA,,
31075,HOMZ16,NA,NA,,
31076,HOMZ16,NA,NA,,
31077,HOMZ16,NA,NA,,
31078,HOMZ16,NA,NA,,
31079,HOMZ16,NA,NA,,
31080,HOMZ16,NA,NA,,
31081,HOMZ16,NA,NA,,
31082,HOMZ16,NA,NA,,
31083,HOMZ16,NA,NA,,
31084,HOMZ16,NA,NA,,
31085,HOMZ16,NA,NA,,
31086,HOMZ16,NA,NA,,
31087,HOMZ16,NA,NA,,
31088,HOMZ16,NA,NA,,
31089,HOMZ16,NA,NA,,
31090,HOMZ16,NA,NA,,
31091,HOMZ16,NA,NA,,
31092,HOMZ16,NA,NA,,
31093,HOMZ16,NA,NA,,
31094,HOMZ16,NA,NA,,
31095,HOMZ16,NA,NA,,
31096,HOMZ16,NA,NA,,
31097,HOMZ16,NA,NA,,
31098,HOMZ16,NA,NA,,
31099,HOMZ16,NA,NA,,
31100,HOMZ16,NA,NA,,
31101,HOMZ16,NA,NA,,
31102,HOMZ16,NA,NA,,
31103,HOMZ16,NA,NA,,
31104,HOMZ16,NA,NA,,
31105,HOMZ16,NA,NA,,
31106,HOMZ16,NA,NA,,
31107,HOMZ16,NA,NA,,
31108,HOMZ16,NA,NA,,
31109,HOMZ16,NA,NA,,
31110,HOMZ16,NA,NA,,
31111,HOMZ16,NA,NA,,
31112,HOMZ16,NA,NA,,
31113,HOMZ16,NA,NA,,
31114,HOMZ16,NA,NA,,
31115,HOMZ16,NA,NA,,
31116,HOMZ16,NA,NA,,
31117,HOMZ16,NA,NA,,
31118,HOMZ16,NA,NA,,
31119,HOMZ16,NA,NA,,
31120,HOMZ16,NA,NA,,
31121,HOMZ16,NA,NA,,
31122,HOMZ16,NA,NA,,
31123,HOMZ16,NA,NA,,
31124,HOMZ16,NA,NA,,
31125,HOMZ16,NA,NA,,
31126,HOMZ16,NA,NA,,
31127,HOMZ16,NA,NA,,
31128,HOMZ16,NA,NA,,
31129,HOMZ16,NA,NA,,
31130,HOMZ16,NA,NA,,
31131,HOMZ16,NA,NA,,
31132,HOMZ16,NA,NA,,
31133,HOMZ16,NA,NA,,
31134,HOMZ16,NA,NA,,
31135,HOMZ16,NA,NA,,
31136,HOMZ16,NA,NA,,
31137,HOMZ16,NA,NA,,
31138,HOMZ16,NA,NA,,
31139,HOMZ16,NA,NA,,
31140,HOMZ16,NA,NA,,
31141,HOMZ16,NA,NA,,
31142,HOMZ16,NA,NA,,
31143,HOMZ16,NA,NA,,
31144,HOMZ16,NA,NA,,
31145,HOMZ16,NA,NA,,
31146,HOMZ16,NA,NA,,
31147,HOMZ16,NA,NA,,
31148,HOMZ16,NA,NA,,
31149,HOMZ16,NA,NA,,
31150,HOMZ16,NA,NA,,
31151,HOMZ16,NA,NA,,
31152,HOMZ16,NA,NA,,
31153,HOMZ16,NA,NA,,
31154,HOMZ16,NA,NA,,
31155,HOMZ16,NA,NA,,
31156,HOMZ16,NA,NA,,
31157,HOMZ16,NA,NA,,
31158,HOMZ16,NA,NA,,
31159,HOMZ16,NA,NA,,
31160,HOMZ16,NA,NA,,
31161,HOMZ16,NA,NA,,
31162,HOMZ16,NA,NA,,
31163,HOMZ16,NA,NA,,
31164,HOMZ16,NA,NA,,
31165,HOMZ16,NA,NA,,
31166,HOMZ16,NA,NA,,
31167,HOMZ16,NA,NA,,
31168,HOMZ16,NA,NA,,
31169,HOMZ16,NA,NA,,
31170,HOMZ16,NA,NA,,
31171,HOMZ16,NA,NA,,
31172,HOMZ16,NA,NA,,
31173,HOMZ16,NA,NA,,
31174,HOMZ16,NA,NA,,
31175,HOMZ16,NA,NA,,
31176,HOMZ16,NA,NA,,
31177,HOMZ16,NA,NA,,
31178,HOMZ16,NA,NA,,
31179,HOMZ16,NA,NA,,
31180,HOMZ16,NA,NA,,
31181,HOMZ16,NA,NA,,
31182,HOMZ16,NA,NA,,
31183,HOMZ16,NA,NA,,
31184,HOMZ16,NA,NA,,
31185,HOMZ16,NA,NA,,
31186,HOMZ16,NA,NA,,
31187,HOMZ16,NA,NA,,
31188,HOMZ16,NA,NA,,
31189,HOMZ16,NA,NA,,
31190,HOMZ16,NA,NA,,
31191,HOMZ16,NA,NA,,
31192,HOMZ16,NA,NA,,
31193,HOMZ16,NA,NA,,
31194,HOMZ16,NA,NA,,
31195,HOMZ16,NA,NA,,
31196,HOMZ16,NA,NA,,
31197,HOMZ16,NA,NA,,
31198,HOMZ16,NA,NA,,
31199,HOMZ16,NA,NA,,
31200,HOMZ16,NA,NA,,
31201,HOMZ16,NA,NA,,
31202,HOMZ16,NA,NA,,
31203,HOMZ16,NA,NA,,
31204,HOMZ16,NA,NA,,
31205,HOMZ16,NA,NA,,
31206,HOMZ16,NA,NA,,
31207,HOMZ16,NA,NA,,
31208,HOMZ16,NA,NA,,
31209,HOMZ16,NA,NA,,
31210,HOMZ16,NA,NA,,
31211,HOMZ16,NA,NA,,
31212,HOMZ16,NA,NA,,
31213,HOMZ16,NA,NA,,
31214,HOMZ16,NA,NA,,
31215,HOMZ16,NA,NA,,
31216,HOMZ16,NA,NA,,
31217,HOMZ16,NA,NA,,
31218,HOMZ16,NA,NA,,
31219,HOMZ16,NA,NA,,
31220,HOMZ16,NA,NA,,
31221,HOMZ16,NA,NA,,
31222,HOMZ16,NA,NA,,
31223,HOMZ16,NA,NA,,
31224,HOMZ16,NA,NA,,
31225,HOMZ16,NA,NA,,
31226,HOMZ16,NA,NA,,
31227,HOMZ16,NA,NA,,
31228,HOMZ16,NA,NA,,
31229,HOMZ16,NA,NA,,
31230,HOMZ16,NA,NA,,
31231,HOMZ16,NA,NA,,
31232,HOMZ16,NA,NA,,
31233,HOMZ16,NA,NA,,
31234,HOMZ16,NA,NA,,
31235,HOMZ16,NA,NA,,
31236,HOMZ16,NA,NA,,
31237,HOMZ16,NA,NA,,
31238,HOMZ16,NA,NA,,
31239,HOMZ16,NA,NA,,
31240,HOMZ16,NA,NA,,
31241,HOMZ16,NA,NA,,
31242,HOMZ16,NA,NA,,
31243,HOMZ16,NA,NA,,
31244,HOMZ16,NA,NA,,
31245,HOMZ16,NA,NA,,
31246,HOMZ16,NA,NA,,
31247,HOMZ16,NA,NA,,
31248,HOMZ16,NA,NA,,
31249,HOMZ16,NA,NA,,
31250,HOMZ16,NA,NA,,
31251,HOMZ16,NA,NA,,
31252,HOMZ16,NA,NA,,
31253,HOMZ16,NA,NA,,
31254,HOMZ16,NA,NA,,
31255,HOMZ16,NA,NA,,
31256,HOMZ16,NA,NA,,
31257,HOMZ16,NA,NA,,
31258,HOMZ16,NA,NA,,
31259,HOMZ16,NA,NA,,
31260,HOMZ16,NA,NA,,
31261,HOMZ16,NA,NA,,
31262,HOMZ16,NA,NA,,
31263,HOMZ16,NA,NA,,
31264,HOMZ16,NA,NA,,
31265,HOMZ16,NA,NA,,
31266,HOMZ16,NA,NA,,
31267,HOMZ16,NA,NA,,
31268,HOMZ16,NA,NA,,
31269,HOMZ16,NA,NA,,
31270,HOMZ16,NA,NA,,
31271,HOMZ16,NA,NA,,
31272,HOMZ16,NA,NA,,
31273,HOMZ16,NA,NA,,
31274,HOMZ16,NA,NA,,
31275,HOMZ16,NA,NA,,
31276,HOMZ16,NA,NA,,
31277,HOMZ16,NA,NA,,
31278,HOMZ16,NA,NA,,
31279,HOMZ16,NA,NA,,
31280,HOMZ16,NA,NA,,
31281,HOMZ16,NA,NA,,
31282,HOMZ16,NA,NA,,
31283,HOMZ16,NA,NA,,
31284,HOMZ16,NA,NA,,
31285,HOMZ16,NA,NA,,
31286,HOMZ16,NA,NA,,
31287,HOMZ16,NA,NA,,
31288,HOMZ16,NA,NA,,
31289,HOMZ16,NA,NA,,
31290,HOMZ16,NA,NA,,
31291,HOMZ16,NA,NA,,
31292,HOMZ16,NA,NA,,
31293,HOMZ16,NA,NA,,
31294,HOMZ16,NA,NA,,
31295,HOMZ16,NA,NA,,
31296,HOMZ16,NA,NA,,
31297,HOMZ16,NA,NA,,
31298,HOMZ16,NA,NA,,
31299,HOMZ16,NA,NA,,
31300,HOMZ16,NA,NA,,
31301,HOMZ16,NA,NA,,
31302,HOMZ16,NA,NA,,
31303,HOMZ16,NA,NA,,
31304,HOMZ16,NA,NA,,
31305,HOMZ16,NA,NA,,
31306,HOMZ16,NA,NA,,
31307,HOMZ16,NA,NA,,
31308,HOMZ16,NA,NA,,
31309,HOMZ16,NA,NA,,
31310,HOMZ16,NA,NA,,
31311,HOMZ16,NA,NA,,
31312,HOMZ16,NA,NA,,
31313,HOMZ16,NA,NA,,
31314,HOMZ16,NA,NA,,
31315,HOMZ16,NA,NA,,
31316,HOMZ16,NA,NA,,
31317,HOMZ16,NA,NA,,
31318,HOMZ16,NA,NA,,
31319,HOMZ16,NA,NA,,
31320,HOMZ16,NA,NA,,
31321,HOMZ16,NA,NA,,
31322,HOMZ16,NA,NA,,
31323,HOMZ16,NA,NA,,
31324,HOMZ16,NA,NA,,
31325,HOMZ16,NA,NA,,
31326,HOMZ16,NA,NA,,
31327,HOMZ16,NA,NA,,
31328,HOMZ16,NA,NA,,
31329,HOMZ16,NA,NA,,
31330,HOMZ16,NA,NA,,
31331,HOMZ16,NA,NA,,
31332,HOMZ16,NA,NA,,
31333,HOMZ16,NA,NA,,
31334,HOMZ16,NA,NA,,
31335,HOMZ16,NA,NA,,
31336,HOMZ16,NA,NA,,
31337,HOMZ16,NA,NA,,
31338,HOMZ16,NA,NA,,
31339,HOMZ16,NA,NA,,
31340,HOMZ16,NA,NA,,
31341,HOMZ16,NA,NA,,
31342,HOMZ16,NA,NA,,
31343,HOMZ16,NA,NA,,
31344,HOMZ16,NA,NA,,
31345,HOMZ16,NA,NA,,
31346,HOMZ16,NA,NA,,
31347,HOMZ16,NA,NA,,
31348,HOMZ16,NA,NA,,
31349,HOMZ16,NA,NA,,
31350,HOMZ16,NA,NA,,
31351,HOMZ16,NA,NA,,
31352,HOMZ16,NA,NA,,
31353,HOMZ16,NA,NA,,
31354,HOMZ16,NA,NA,,
31355,HOMZ16,NA,NA,,
31356,HOMZ16,NA,NA,,
31357,HOMZ16,NA,NA,,
31358,HOMZ16,NA,NA,,
31359,HOMZ16,NA,NA,,
31360,HOMZ16,NA,NA,,
31361,HOMZ16,NA,NA,,
31362,HOMZ16,NA,NA,,
31363,HOMZ16,NA,NA,,
31364,HOMZ16,NA,NA,,
31365,HOMZ16,NA,NA,,
31366,HOMZ16,NA,NA,,
31367,HOMZ16,NA,NA,,
31368,HOMZ16,NA,NA,,
31369,HOMZ16,NA,NA,,
31370,HOMZ16,NA,NA,,
31371,HOMZ16,NA,NA,,
31372,HOMZ16,NA,NA,,
31373,HOMZ16,NA,NA,,
31374,HOMZ16,NA,NA,,
31375,HOMZ16,NA,NA,,
31376,HOMZ16,NA,NA,,
31377,HOMZ16,NA,NA,,
31378,HOMZ16,NA,NA,,
31379,HOMZ16,NA,NA,,
31380,HOMZ16,NA,NA,,
31381,HOMZ16,NA,NA,,
31382,HOMZ16,NA,NA,,
31383,HOMZ16,NA,NA,,
31384,HOMZ16,NA,NA,,
31385,HOMZ16,NA,NA,,
31386,HOMZ16,NA,NA,,
31387,HOMZ16,NA,NA,,
31388,HOMZ16,NA,NA,,
31389,HOMZ16,NA,NA,,
31390,HOMZ16,NA,NA,,
31391,HOMZ16,NA,NA,,
31392,HOMZ16,NA,NA,,
31393,HOMZ16,NA,NA,,
31394,HOMZ16,NA,NA,,
31395,HOMZ16,NA,NA,,
