Data group,cruise,Station,type,mon/day/yy,hh:mm,Longitude [degrees East],Latitude [degrees North],Bot. Depth [m],Depth [m],Temperature [oC],Salinity [pss-78],SIGMA-0 [kg m-3],Oxygen [~$m~#mol/kg],Phosphate [~$m~#mol/kg],Silicate [~$m~#mol/kg],Nitrite [~$m~#mol/kg],Nitrate [~$m~#mol/kg],NH4 [~$m~#mol/kg],N deficit [~$m~#mol/kg]
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,1975.5,2.204,34.6398,27.678,84.2,2.87,153.6,0,40.39,,
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,1781.2,2.561,34.6203,27.632,66.5,2.99,144.58,0,41.69,,
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,1584.4,2.925,34.6029,27.5854,51.7,3.04,133.4,0,42.7,,
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,1386.6,3.463,34.5786,27.5151,30.5,3.19,125.89,0,43.03,,
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,1288.5,3.623,34.5714,27.4932,25.7,3.22,126.99,0,43.38,,6.493068794
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,1187.8,3.762,34.5644,27.4731,22,3.26,123.76,0,43.6,,6.127479226
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,1090.1,3.977,34.5556,27.4438,17.7,3.25,116.69,0,44.05,,5.436979191
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,991.3,4.254,34.5451,27.4059,,3.28,108.61,0,43.7,,5.426140496
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,893.4,4.739,34.5337,27.3436,6.5,3.27,99.92,0,43.69,,4.721060068
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,793.5,5.3,34.53,27.2756,2.5,3.28,90.3,0,42.87,,4.587484753
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,696.2,6.072,34.5298,27.1801,1.3,3.21,80.01,0,39.91,,5.903279217
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,594.7,6.789,34.5272,27.0831,0.6,3.16,70.92,0,37.08,,6.69851852
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,494.7,7.7,34.5369,26.962,1.6,3.02,59.38,0,34.1,,8.022383472
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,398,9.021,34.5951,26.8051,1.3,2.87,46.72,0.01,29.31,,9.94383574
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,346.6,9.749,34.6253,26.7089,0.4,2.76,41.23,0.11,27.23,,10.58967334
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,297.4,10.611,34.6701,26.595,0.4,2.69,36.78,0.42,25.53,,10.8113517
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,247.5,11.231,34.6954,26.5024,0.2,2.63,33.71,0.17,26.5,,9.470180603
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,193.4,12.26,34.7113,26.3204,1.3,2.57,29.5,0,27.61,,7.550901099
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,168.9,12.851,34.6973,26.1934,3.3,2.53,27.12,0,27.57,,7.247952436
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,149.6,13.217,34.6764,26.1032,4.6,2.47,25.2,0,27.34,,7.226758762
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,122.6,14.333,34.4482,25.6949,41.1,2.1,19.16,0,23.54,,9.810547831
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,100.9,17.119,34.1259,24.8203,137.9,1.09,6.27,0.12,9.31,,
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,74.6,22.203,34.3968,23.7083,217.1,0.29,0.14,0,0,,
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,50.2,24.023,34.5023,23.2625,216,0.23,0,0,0.01,,
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,24.7,25.2,34.5509,22.9446,211.7,0.2,0,0,0,,
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,8.7,25.395,34.3681,22.7458,209.4,0.14,0,0,0.06,,
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,3365,1.716,34.6741,27.752,119.9,2.59,158.84,0,37.89,,
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,3156.5,1.702,34.6751,27.7523,118.8,2.57,153.44,0,38.48,,
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,3155.9,1.701,34.6728,27.7505,119.2,2.57,155.8,0,38.01,,
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,2960.5,1.704,34.6712,27.7476,116.9,2.61,159.65,0,37.95,,
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,2763.9,1.721,34.6687,27.743,114.4,2.61,155.81,0,38.2,,
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,2568.7,1.759,34.6643,27.7353,111.5,2.64,156.7,0,38.01,,
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,2367,1.83,34.6602,27.7255,106,2.66,157.84,0,38.46,,
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,2173.3,1.928,34.653,27.7112,98.4,2.74,158.88,0,39.11,,
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,1977.4,2.101,34.642,27.6878,87.3,2.82,155.19,0,40.05,,
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,1781.5,2.448,34.6238,27.6441,69.6,2.93,146.23,0,41.11,,
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,1583.9,2.804,34.6069,27.5991,54.4,2.97,136.9,0,41.92,,
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,1387,3.214,34.5873,27.5454,40.4,3.08,129.9,0,42.54,,
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,1287.4,3.423,34.5778,27.5175,34.9,3.15,127.9,0,42.99,,
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,1188.9,3.723,34.5668,27.4789,25.9,3.2,121.26,0,43.5,,6.271110213
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,1091.2,4.033,34.5543,27.4371,18,3.27,117.37,0,43.81,,5.617272943
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,992.8,4.383,34.5384,27.387,11.8,3.29,110.93,0,43.86,,5.065228123
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,891.6,4.815,34.5279,27.3305,6.8,3.26,100.62,0,43.26,,4.981404527
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,794.6,5.299,34.5214,27.2689,3.2,3.25,89.96,0,42.27,,5.083753467
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,694.1,5.895,34.5145,27.1902,1.5,3.19,81.12,0,40,,6.004017011
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,594.8,6.736,34.5153,27.0808,1.1,3.12,71.41,0,36.76,,6.965810475
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,496.6,7.957,34.549,26.9339,0.9,3.02,58.83,0,32.34,,9.208223781
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,398.4,9.277,34.5917,26.7613,0.9,2.85,46.81,0,28.76,,9.856941136
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,349,9.906,34.6351,26.6904,2.4,2.79,42.58,0.08,26.71,,10.91957573
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,296.5,10.726,34.6668,26.5722,0.5,2.69,38.08,0.22,25.64,,10.72105309
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,248.4,11.58,34.723,26.4598,0.8,2.62,33.41,1.32,24.62,,10.0134097
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,224.9,11.944,34.7439,26.4071,0.6,2.58,30.82,1.21,25.29,,9.308680887
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,198.6,12.174,34.73,26.3516,0.6,2.53,29.73,0,26.4,,8.843233506
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,174.1,12.7,34.7265,26.246,1.9,2.49,28.22,0,25.33,,9.631514528
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,148.5,13.035,34.65,26.1194,12.7,2.42,26.58,0,25.98,,8.632339582
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,123.2,13.887,34.5555,25.8716,21.9,2.24,23.1,0,24.09,,9.802802697
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,99.8,15.303,34.417,25.46,52.9,1.92,16.59,0.02,21.52,,
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,74.8,19.185,34.1269,24.3114,194.7,0.54,2.42,0.1,2.68,,
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,48.5,22.115,34.3806,23.7194,222.5,0.23,0.24,0,0.05,,
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,23.3,23.594,34.6,23.461,218.5,0.25,0,0,0.06,,
2,P18N_31DSCG94_3,184,B,1994-04-23T20:39:00.000,,250,19,3404,9.6,24.167,34.6104,23.2992,215,0.21,0.16,0,0.1,,
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,3236,1.682,34.6712,27.7511,117.8,2.63,161.09,0,38,,
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,3157,1.676,34.671,27.7509,,,,,,,
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,3156.5,1.675,34.6715,27.7513,117.7,2.62,162.21,0,37.84,,
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,2957.5,1.668,34.6708,27.7498,117,2.64,158.41,0,38.14,,
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,2763.4,1.699,34.6715,27.7468,115.6,2.64,157.33,0,37.95,,
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,2569,1.765,34.664,27.7347,109.6,2.66,159.23,0,38.19,,
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,2372.8,1.816,34.6611,27.7273,105.7,2.71,160.58,0,38.7,,
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,2173.4,1.928,34.6527,27.7109,97.7,2.77,156.93,0,39.26,,
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,1978.5,2.148,34.641,27.6833,84,2.82,151.26,0,40.2,,
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,1780.7,2.425,34.6262,27.648,71.2,2.9,146.1,0,40.89,,
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,1584.7,2.778,34.6095,27.6035,56,3.01,140.1,0,41.95,,
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,1387,3.19,34.5889,27.5489,39.7,3.12,133.61,0,42.65,,
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,1286.7,3.47,34.5749,27.5107,30.2,3.19,130.04,0,43.33,,
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,1190.1,3.723,34.567,27.4791,24.3,3.24,121.91,0,43.8,,5.97259129
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,1088.4,4.02,34.5538,27.438,17.9,3.25,113.02,0,44.28,,5.155395148
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,991.7,4.314,34.5417,27.3969,12.5,3.29,107.94,0,43.83,,5.202208328
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,893,4.702,34.5313,27.3458,7.7,3.28,102.16,0,43.38,,5.058894358
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,794.3,5.207,34.5219,27.28,3.5,3.26,94.18,0,42.48,,5.0446528
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,692.8,5.884,34.5131,27.1904,1.6,3.21,80.38,0,40.4,,5.607753759
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,597,6.629,34.5161,27.0957,1.6,3.13,70.95,0,37.26,,6.803599815
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,497.6,7.539,34.5263,26.9768,2.2,3.07,61.37,0,34.17,,8.265700869
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,395.8,8.594,34.5487,26.8356,1.5,2.91,51.61,0,31.13,,8.623249464
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,344.1,9.527,34.6112,26.7347,1.4,2.86,45.83,0,28.4,,9.856265139
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,297.3,10.342,34.6497,26.626,0.6,2.75,38.95,0.04,26.93,,10.06516069
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,248.1,11.225,34.7078,26.5133,1.1,2.62,32.86,1.04,25.46,,9.697992585
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,198.2,12.087,34.75,26.3839,0.9,2.58,30.65,0,27.28,,8.047671005
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,173.2,12.5,34.7605,26.3115,0.6,2.56,29.3,0.09,26.75,,8.297276458
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,146.2,13.095,34.7388,26.1762,4.7,2.53,27.39,0,27.05,,7.720541279
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,122.7,13.589,34.6185,25.9819,21.1,2.37,24,0,26.18,,8.038978972
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,98.1,14.862,34.3993,25.5429,58.5,1.96,16.43,0.01,21.8,,11.05466165
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,72.4,17.262,34.0439,24.7221,155.4,0.98,4.91,0.4,7.42,,
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,49.1,22.077,34.46,23.7902,222,0.28,0,0,0,,
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,22.9,23.403,34.5541,23.4818,219.1,0.23,0,0,0,,
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,9.2,23.933,34.6012,23.3616,215.3,0.22,0,0,0.01,,
2,P18N_31DSCG94_3,185,B,1994-04-24T02:03:00.000,,250.002,19.5,3271,9.1,24.075,34.6131,23.3287,215,0.24,0,0,0,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,2557.8,1.728,34.6673,27.74,111.5,2.57,155.27,0,38.14,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,2372,1.782,34.6635,27.7317,107.5,2.63,156.81,0,38.26,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,2370.7,1.781,34.6621,27.7307,107.8,2.61,156.86,0.01,38.5,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,2272.8,1.824,34.6606,27.7256,104.5,2.67,158.81,0,38.75,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,2176.2,1.91,34.6545,27.7138,99.8,2.71,156.31,0,39.3,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,2076.2,2.011,34.6485,27.7006,92.4,2.74,148.15,0.01,39.31,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,1979.3,2.102,34.6415,27.6874,87.2,2.76,149.82,0,39.9,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,1880.9,2.27,34.6329,27.6666,77.9,2.81,149.18,0,40.14,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,1781.5,2.403,34.6258,27.6495,71.2,2.88,149.02,0,40.76,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,1676.1,2.567,34.6199,27.6304,64,3,144.41,0.01,41.2,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,1584.1,2.735,34.6102,27.6078,57.2,2.96,138.14,0.01,41.82,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,1484.4,2.952,34.5994,27.5794,48.9,3,132.93,0.01,42.42,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,1389.2,3.193,34.5899,27.5494,40.6,3.14,131.96,0,44.03,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,1288.2,3.452,34.5772,27.5143,32.2,3.19,125.97,0,43.13,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,1189,3.688,34.5681,27.4834,25.6,3.23,122.91,0,43.56,,6.244056487
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,1090.2,3.98,34.5559,27.4437,18.7,3.29,117.14,0,43.72,,5.766100945
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,988.7,4.444,34.5402,27.3819,10.8,3.32,105.04,0,43.78,,5.088622834
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,893.9,4.765,34.5311,27.3386,6.5,3.3,98.39,0,43.47,,4.877097131
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,793.4,5.308,34.5214,27.2678,3,3.28,89.21,0,42.04,,5.296555364
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,695.8,5.907,34.5208,27.1937,1.6,3.23,81.17,0,39.8,,6.269184495
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,595.1,6.499,34.5114,27.1092,1.7,3.17,73.85,0,37.83,,6.532161607
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,496.2,7.413,34.5178,26.9882,2.3,3.07,65.06,0,34.03,,8.652173657
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,397.3,8.796,34.5614,26.8142,2.2,2.92,51.85,0,30.21,,9.196510348
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,344.6,9.66,34.6129,26.7141,0.9,2.85,45.03,0,27.56,,10.43365687
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,295.7,10.291,34.6447,26.631,1.1,2.78,40.36,0.17,26.42,,10.49241727
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,247.7,11.238,34.7055,26.5091,0.1,,,,,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,197.7,11.988,34.746,26.3996,0.3,2.61,31.1,0.56,26.23,,8.578420306
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,176.3,12.467,34.7622,26.3195,0.3,2.56,29.68,0.01,26.99,,8.158514891
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,149.6,13.081,34.7582,26.194,0.8,2.53,27.23,0,26.63,,8.18960216
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,124.9,13.642,34.6518,25.9967,22,2.43,27.21,0,25.98,,8.282025105
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,98.3,14.016,34.3127,25.6564,66.4,1.93,18.5,0.01,21.36,,11.85917737
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,72.9,16.501,34.1334,24.9696,121.1,1.34,10.04,0.25,12.26,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,49.2,21.456,34.4672,23.9677,213.8,0.43,1.37,0.01,0.26,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,24.7,22.288,34.4761,23.7419,223.3,0.28,0.55,0,0.07,,
2,P18N_31DSCG94_3,186,B,1994-04-24T07:06:00.000,,250.002,20,2670,9.6,23.304,34.6667,23.5951,217.3,0.33,0.56,0,0.03,,
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,3092,1.723,34.6679,27.7446,114.1,2.6,162.65,0.01,38.08,,
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,2958.2,1.727,34.6672,27.7427,113.7,2.61,159.56,0,37.97,,
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,2956.6,1.727,34.6683,27.7436,113.2,2.62,163.68,0,37.98,,
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,2765.1,1.729,34.6665,27.7406,112.8,2.61,159.38,0,38.01,,
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,2568.5,1.767,34.6631,27.7338,109.9,2.61,155.55,0,38.24,,
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,2370.8,1.822,34.6597,27.7257,,,,,,,
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,2173.4,1.938,34.6512,27.709,97.1,2.7,154.79,0,38.91,,
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,1976.9,2.139,34.6394,27.6828,84.3,2.78,154.68,0,39.84,,
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,1781,2.48,34.623,27.6409,67.6,2.91,149.41,0,40.83,,
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,1586.1,2.863,34.6044,27.592,,3.01,139.43,0,42.16,,
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,1487.5,3.012,34.5972,27.5723,47,3.03,134.57,0,42.33,,
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,1388.1,3.186,34.5894,27.5496,41.2,3.02,130.34,0,42.58,,
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,1288.3,3.439,34.5785,27.5166,32.4,3.09,127.77,0,42.98,,
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,1188.1,3.743,34.5652,27.4757,23.4,3.18,122.61,0,43.44,,6.307200459
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,1090.6,3.992,34.5549,27.4417,17.6,3.21,118.64,0,43.55,,5.918453982
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,992.8,4.288,34.5437,27.4012,12.1,3.24,111.66,0,43.47,,5.607481792
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,894.7,4.695,34.5271,27.3432,7.7,3.23,101.89,0,44.31,,4.095978974
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,794.6,5.171,34.513,27.2772,4.4,3.2,92.83,0,42.22,,5.261997005
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,693.6,5.768,34.5009,27.1952,2.9,3.16,86.14,0,40.19,,5.90696692
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,595.2,6.488,34.4994,27.1012,1.6,3.1,77.73,0,37.71,,6.476095552
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,497.5,7.576,34.5244,26.97,1,3.02,64.38,0,33.52,,8.7708092
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,445.2,8.14,34.5334,26.8936,1.4,2.92,58.19,0,32.12,,8.65216386
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,398.5,8.846,34.5675,26.8111,2,2.87,49.16,0,29.75,,9.607587213
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,348.9,9.621,34.6073,26.7162,0.6,2.78,43.54,0,27.67,,10.34975986
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,297.7,10.526,34.6666,26.6071,0.9,2.67,37.36,0.09,25.92,,10.85429481
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,246.5,11.442,34.7172,26.4807,0.3,2.6,32.27,0.13,26.42,,9.487246158
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,196.6,12.247,34.7408,26.346,1,2.52,28.72,0,27.11,,8.118511648
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,172.4,12.576,34.7276,26.2711,3.5,2.49,28.03,0,27.06,,7.969261933
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,147.5,13.089,34.7253,26.1668,4.5,2.46,26.67,0,26.52,,8.224533291
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,122.9,13.809,34.6582,25.9671,19.1,2.35,25.78,0,25.63,,8.545762471
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,99.7,14.46,34.5811,25.7698,29.9,2.24,22.22,0.02,24.61,,8.953365356
2,P18N_31DSCG94_3,187,B,1994-04-24T12:35:00.000,,250,20.5,3138,74.1,18.291,34.5915,24.8915,82.1,1.61,10.72,0.49,15.99,,
